L	b2	b4	b8	b16	b32	u2	u4	u8	u16	u32
663.0	2060.719191735766	2857.4855926176415	3663.019723962261	4346.171677781661	4831.5097318123535	2320.792322024841	3276.577541655942	3855.0588201793134	4681.142857142857	5242.88
664.0	2060.3532718552583	2857.018936277314	3662.8084048876754	4345.899122799473	4831.291976931839	2320.762615883119	3276.5772061344014	3855.0588201742607	4681.142857142857	5242.88
665.0	2059.9874879369086	2856.5526397481135	3662.597174475987	4345.626834923253	4831.074500788927	2320.7329101216355	3276.5768706128956	3855.0588201692076	4681.142857142857	5242.88
666.0	2059.621839927982	2856.086702715228	3662.386032683898	4345.354813798991	4830.857302832285	2320.703204740386	3276.5765350914235	3855.058820164155	4681.142857142857	5242.88
667.0	2059.2563277757663	2855.6211248641252	3662.1749794681314	4345.083059073183	4830.640382511853	2320.6734997393655	3276.5761995699863	3855.0588201591017	4681.142857142857	5242.88
668.0	2058.8909514275665	2855.155905880551	3661.9640147854325	4344.811570392828	4830.423739278836	2320.6437951185685	3276.5758640485833	3855.0588201540486	4681.142857142857	5242.88
669.0	2058.525710830711	2854.691045450529	3661.7531385925663	4344.54034740543	4830.2073725857035	2320.614090877991	3276.575528527215	3855.058820148996	4681.142857142857	5242.88
670.0	2058.1606059325463	2854.2265432603626	3661.5423508463223	4344.269389758995	4829.999608074804	2320.5843870176277	3276.5751930058805	3855.0588201439427	4681.142857142857	5140.078431372549
671.0	2057.79563668044	2853.762398996631	3661.331651503509	4343.998697102037	4829.8340650443015	2320.554683537474	3276.5748574845807	3855.05882013889	4681.142857142857	5140.078431372549
672.0	2057.430803021782	2853.298612346191	3661.1210405209567	4343.728269083567	4829.668653727537	2320.5249804375244	3276.574521963315	3855.058820133837	4681.142857142857	5140.078431372549
673.0	2057.06610490398	2852.8351829961775	3660.91051785552	4343.458105353097	4829.503373981452	2320.4952777177746	3276.5741864420843	3855.058820128784	4681.142857142857	5140.078431372549
674.0	2056.701542274464	2852.3721106340017	3660.700083464071	4343.188205560644	4829.338225663156	2320.46557537822	3276.573850920887	3855.058820123731	4681.142857142857	5140.078431372549
675.0	2056.3371150806825	2851.9093949473527	3660.489737303507	4342.918569356719	4829.173208629931	2320.435873418855	3276.573515399725	3855.0588201186783	4681.142857142857	5140.078431372549
676.0	2055.9728232701073	2851.4470356241936	3660.2794793307444	4342.649196392337	4829.008322739228	2320.406171839675	3276.573179878597	3855.058820113625	4681.142857142857	5140.078431372549
677.0	2055.6086667902277	2850.9850323527667	3660.0693095027214	4342.380086319011	4828.843567848671	2320.3764706406755	3276.572844357503	3855.0588201085725	4681.142857142857	5140.078431372549
678.0	2055.2446455885556	2850.523384821589	3659.8592277763983	4342.111238788747	4828.678943816052	2320.346769821851	3276.5725088364434	3855.0588201035193	4681.142857142857	5140.078431372549
679.0	2054.880759612621	2850.0620927194523	3659.6492341087583	4341.842653454053	4828.514450499332	2320.317069383197	3276.5721733154182	3855.0588200984666	4681.142857142857	5140.078431372549
680.0	2054.517008809977	2849.601155735426	3659.439328456803	4341.574329967931	4828.350087756645	2320.287369324709	3276.5718377944277	3855.0588200934135	4681.142857142857	5140.078431372549
681.0	2054.153393128195	2849.1405735588514	3659.2295107775585	4341.306267983878	4828.18585544629	2320.2576696463816	3276.5715022734717	3855.058820088361	4681.142857142857	5140.078431372549
682.0	2053.789912514868	2848.6803458793497	3659.01978102807	4341.038467155888	4828.021753426737	2320.22797034821	3276.5711667525493	3855.0588200833076	4681.142857142857	5140.078431372549
683.0	2053.426566917608	2848.220472386812	3658.810139165405	4340.7709271384465	4827.857781556626	2320.1982714301894	3276.570831231662	3855.058820078255	4681.142857142857	5140.078431372549
684.0	2053.063356284048	2847.760952771408	3658.600585146653	4340.5036475865345	4827.693939694767	2320.1685728923153	3276.5704957108087	3855.058820073202	4681.142857142857	5140.078431372549
685.0	2052.700280561842	2847.301786723578	3658.3911189289247	4340.2366281556215	4827.530227700136	2320.1388747345823	3276.57016018999	3855.0588200681486	4681.142857142857	5140.078431372549
686.0	2052.337339698665	2846.842973934039	3658.1817404693516	4339.969868501676	4827.366645431876	2320.1091769569853	3276.5698246692054	3855.058820063096	4681.142857142857	5140.078431372549
687.0	2051.9745336422093	2846.384514093781	3657.972449725087	4339.70336828115	4827.203192749301	2320.07947955952	3276.5694891484554	3855.058820058043	4681.142857142857	5140.078431372549
688.0	2051.6118623401903	2845.926406894068	3657.763246653306	4339.437127150992	4827.039869511895	2320.0497825421817	3276.5691536277395	3855.05882005299	4681.142857142857	5140.078431372549
689.0	2051.2493257403426	2845.4686520264354	3657.554131211204	4339.171144768635	4826.876675579305	2320.020085904965	3276.5688181070577	3855.058820047937	4681.142857142857	5140.078431372549
690.0	2050.8869237904214	2845.011249182694	3657.3451033559995	4338.905420792005	4826.7136108113455	2319.9903896478654	3276.568482586411	3855.0588200428842	4681.142857142857	5140.078431372549
691.0	2050.5246564382023	2844.554198054927	3657.1361630449305	4338.639954879518	4826.550675068006	2319.960693770878	3276.5681470657983	3855.058820037831	4681.142857142857	5140.078431372549
692.0	2050.1625236314812	2844.097498335488	3656.9273102352586	4338.3747466900695	4826.387868209433	2319.9309982739974	3276.5678115452197	3855.0588200327784	4681.142857142857	5140.078431372549
693.0	2049.8005253180722	2843.641149717007	3656.718544884264	4338.10979588305	4826.225190095944	2319.90130315722	3276.5674760246757	3855.0588200277252	4681.142857142857	5140.078431372549
694.0	2049.4386614458144	2843.1851518923827	3656.5098669492495	4337.845102118332	4826.062640588027	2319.8716084205394	3276.5671405041658	3855.0588200226725	4681.142857142857	5140.078431372549
695.0	2049.0769319625624	2842.729504554786	3656.3012763875404	4337.580665056275	4825.900219546331	2319.841914063951	3276.5668049836904	3855.0588200176194	4681.142857142857	5140.078431372549
696.0	2048.7153368161935	2842.2742073976615	3656.0927731564816	4337.316484357722	4825.737926831674	2319.8122200874514	3276.5664694632496	3855.0588200125667	4681.142857142857	5140.078431372549
697.0	2048.353875954605	2841.8192601147225	3655.8843572134397	4337.052559684004	4825.575762305039	2319.782526491034	3276.5661339428434	3855.0588200075135	4681.142857142857	5140.078431372549
698.0	2047.9925493257133	2841.6344957628085	3655.676028515804	4336.788890696928	4825.413725827577	2319.7528332746947	2978.866507588349	3855.058820002461	4681.142857142857	5140.078431372549
699.0	2047.631356877457	2841.46814128019	3655.467787020983	4336.525477058792	4825.251817260601	2319.723140438429	2978.866446581163	3855.0588199974077	4681.142857142857	5140.078431372549
700.0	2047.270298557793	2841.3018236738803	3655.259632686407	4336.262318432369	4825.0900364655945	2319.693447982231	2978.866385573978	3855.058819992355	4681.142857142857	5140.078431372549
701.0	2046.9093743146993	2841.1355429350133	3655.051565469529	4335.999414480917	4824.928383304202	2319.663755906097	2978.8663245667944	3855.058819987302	4681.142857142857	5140.078431372549
702.0	2046.5485840961746	2840.9692990547237	3654.843585327822	4335.736764868174	4824.766857638233	2319.6340642100213	2978.866263559612	3855.0588199822487	4681.142857142857	5140.078431372549
703.0	2046.187927850237	2840.803092024153	3654.6356922187797	4335.474369258358	4824.605459329667	2319.6043728939994	2978.866202552431	3855.058819977196	4681.142857142857	5140.078431372549
704.0	2045.827405524925	2840.6369218344407	3654.4278860999193	4335.212227316163	4824.444188240641	2319.5746819580263	2978.866141545251	3855.058819972143	4681.142857142857	5140.078431372549
705.0	2045.4670170682975	2840.47078847673	3654.2201669287765	4334.950338706766	4824.283044233463	2319.544991402097	2978.866080538072	3855.05881996709	4681.142857142857	5140.078431372549
706.0	2045.106762428433	2840.3046919421663	3654.0125346629097	4334.6887030958205	4824.122027170601	2319.5153012262067	2978.866019530895	3855.058819962037	4681.142857142857	5140.078431372549
707.0	2044.746641553431	2840.138632221897	3653.804989259899	4334.427320149456	4823.961136914688	2319.485611430351	2978.8659585237187	3855.0588199569843	4681.142857142857	5140.078431372549
708.0	2044.3866543914103	2839.9726093070717	3653.5975306773425	4334.166189534278	4823.800373328522	2319.4559220145247	2978.8658975165436	3855.058819951931	4681.142857142857	5140.078431372549
709.0	2044.0268008905107	2839.8066231888424	3653.3901588728654	4333.905310917368	4823.639736275063	2319.426232978723	2978.86583650937	3855.0588199468784	4681.142857142857	5140.078431372549
710.0	2043.6670809988916	2839.6406738583623	3653.1828738041086	4333.644683966284	4823.479225617439	2319.396544322941	2978.8657755021977	3855.0588199418253	4681.142857142857	5140.078431372549
711.0	2043.307494664733	2839.474761306788	3652.975675428736	4333.384308349057	4823.318841218932	2319.3668560471733	2978.8657144950266	3855.0588199367726	4681.142857142857	5140.078431372549
712.0	2042.948041836234	2839.308885525277	3652.768563704433	4333.124183734191	4823.158582942997	2319.337168151416	2978.865653487857	3855.0588199317194	4681.142857142857	5140.078431372549
713.0	2042.588722461615	2839.1430465049903	3652.561538588906	4332.864309790665	4822.9984506532455	2319.3074806356635	2978.8655924806876	3855.0588199266667	4681.142857142857	5140.078431372549
714.0	2042.2295364891156	2838.9772442370895	3652.354600039882	4332.604686187929	4822.838444213454	2319.2777934999112	2978.8655314735206	3855.0588199216136	4681.142857142857	5140.078431372549
715.0	2041.870483866997	2838.8114787127392	3652.1477480151107	4332.345312595902	4822.678563487563	2319.2481067441545	2978.865470466354	3855.058819916561	4681.142857142857	5140.078431372549
716.0	2041.5115645435383	2838.645749923107	3651.9409824723607	4332.086188684977	4822.518808339671	2319.218420368388	2978.8654094591893	3855.0588199115077	4681.142857142857	5140.078431372549
717.0	2041.1527784670407	2838.4800578593604	3651.734303369423	4331.827314126019	4822.359178634041	2319.188734372607	2978.865348452026	3855.058819906455	4681.142857142857	5140.078431372549
718.0	2040.7941255858243	2838.3144025126708	3651.5277106641097	4331.568688590357	4822.199674235101	2319.159048756807	2978.865287444863	3855.058819901402	4681.142857142857	5140.078431372549
719.0	2040.4356058482294	2838.1487838742114	3651.3212043142535	4331.310311749792	4822.040295007435	2319.129363520983	2978.865226437702	3855.0588198963487	4681.142857142857	5140.078431372549
720.0	2040.077219202617	2837.9832019351575	3651.1147842777077	4331.052183276594	4821.881040815792	2319.09967866513	2978.865165430542	3855.058819891296	4681.142857142857	5140.078431372549
721.0	2039.7189655973677	2837.8176566866864	3650.9084505123483	4330.794302843499	4821.721911525079	2319.0699941892426	2978.8651044233834	3855.058819886243	4681.142857142857	5140.078431372549
722.0	2039.3608449808823	2837.6521481199775	3650.7022029760706	4330.53667012371	4821.562907000369	2319.040310093317	2978.865043416226	3855.05881988119	4681.142857142857	5140.078431372549
723.0	2039.0028573015811	2837.4866762262122	3650.4960416267927	4330.279284790894	4821.404027106892	2319.0106263773478	2978.86498240907	3855.058819876137	4681.142857142857	5140.078431372549
724.0	2038.645002507905	2837.3212409965745	3650.2899664224515	4330.022146519188	4821.24527171004	2318.98094304133	2978.864921401915	3855.0588198710843	4681.142857142857	5140.078431372549
725.0	2038.287280548315	2837.1558424222503	3650.083977321007	4329.765254983189	4821.086640675364	2318.951260085259	2978.8648603947613	3855.058819866031	4681.142857142857	5140.078431372549
726.0	2037.9296913712922	2836.9904804944276	3649.8780742804383	4329.50860985796	4820.928133868579	2318.9215775091297	2978.864799387609	3855.0588198609785	4681.142857142857	5140.078431372549
727.0	2037.5722349253365	2836.825155204297	3649.6722572587473	4329.252210819031	4820.769751155555	2318.891895312938	2978.8647383804578	3855.0588198559253	4681.142857142857	5140.078431372549
728.0	2037.2149111589697	2836.6598665430497	3649.4665262139556	4328.996057542386	4820.611492402327	2318.8622134966777	2978.8646773733076	3855.0588198508726	4681.142857142857	5140.078431372549
729.0	2036.8577200207326	2836.4946145018807	3649.260881104107	4328.740149704479	4820.453357475085	2318.832532060345	2978.864616366159	3855.0588198458195	4681.142857142857	5140.078431372549
730.0	2036.5006614591857	2836.329399071987	3649.055321887264	4328.484486982222	4820.295346240181	2318.8028510039344	2978.864555359012	3855.058819840767	4681.142857142857	5140.078431372549
731.0	2036.1437354229097	2836.1642202445664	3648.849848521514	4328.229069052989	4820.137458564127	2318.773170327441	2978.8644943518657	3855.0588198357136	4681.142857142857	5140.078431372549
732.0	2035.786941860506	2835.9990780108205	3648.64446096496	4327.973895594611	4819.979694313592	2318.7434900308613	2978.8644333447205	3855.058819830661	4681.142857142857	5140.078431372549
733.0	2035.430280720595	2835.8339723619515	3648.4391591757303	4327.7189662853825	4819.822053355405	2318.7138101141886	2978.864372337577	3855.0588198256078	4681.142857142857	5140.078431372549
734.0	2035.0737519518173	2835.668903289165	3648.2339431119726	4327.464280804054	4819.664535556554	2318.684130577419	2978.8643113304347	3855.058819820555	4681.142857142857	5140.078431372549
735.0	2034.7173555028337	2835.5038707836684	3648.0288127318554	4327.209838829834	4819.507140784186	2318.6544514205475	2978.864250323293	3855.058819815502	4681.142857142857	5140.078431372549
736.0	2034.361091322325	2835.3388748366697	3647.823767993568	4326.95564004239	4819.349868905603	2318.6247726435695	2978.864189316153	3855.0588198104488	4681.142857142857	5140.078431372549
737.0	2034.0049593589918	2835.1739154393817	3647.618808855321	4326.701684121843	4819.192719788268	2318.595094246479	2978.8641283090146	3855.058819805396	4681.142857142857	5140.078431372549
738.0	2033.648959561554	2835.008992583018	3647.4139352753446	4326.4479707487735	4819.035693299803	2318.565416229273	2978.864067301877	3855.058819800343	4681.142857142857	5140.078431372549
739.0	2033.2930918787526	2834.8441062587926	3647.2091472118923	4326.194499604217	4818.878789307984	2318.535738591945	2978.864006294741	3855.05881979529	4681.142857142857	5140.078431372549
740.0	2032.937356259348	2834.679256457926	3647.004444623237	4325.941270369662	4818.722007680747	2318.5060613344913	2978.863945287606	3855.058819790237	4681.142857142857	5140.078431372549
741.0	2032.5817526521205	2834.514443171636	3646.7998274676715	4325.688282727047	4818.565348286187	2318.4763844569056	2978.8638842804726	3855.0588197851844	4681.142857142857	5140.078431372549
742.0	2032.2262810058694	2834.349666391145	3646.5952957035115	4325.435536358776	4818.408810992552	2318.4467079591846	2978.8638232733397	3855.058819780131	4681.142857142857	5140.078431372549
743.0	2031.8709412694157	2834.184926107678	3646.390849289092	4325.183030947692	4818.252395668249	2318.417031841323	2978.8637622662086	3855.0588197750785	4681.142857142857	5140.078431372549
744.0	2031.5157333915988	2834.0202223124606	3646.1864881827682	4324.930766177098	4818.096102181844	2318.387356103315	2978.863701259079	3855.0588197700254	4681.142857142857	5140.078431372549
745.0	2031.160657321279	2833.855554996722	3645.982212342919	4324.678741730747	4817.9399304020535	2318.357680745157	2978.86364025195	3855.0588197649727	4681.142857142857	5140.078431372549
